customer_id,customer_name,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,feedback_comment,avg_rating,num_complaints,offers_redeemed,last_offer_used,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST03470,Madhuri Thakare,Female,35,Solapur,Walk_In,Platinum,23,1,52,6,32,Facial,2,0,2,2246.51,2545.88,118028.14,1,187.55,1,Could be better,3.8,0,0,Discount_20,0,3,21,9,6,0.67,0,Evening,Low,0
CUST03471,Tara Ghuge,Female,44,Aurangabad,AI_Calling,Silver,10,1,18,73,37,Facial,6,1,1,594.08,506.47,10413.3,4,666.45,0,No Feedback,,0,2,Birthday_Special,4,3,28,5,1,0.2,2,Morning,Low,0
CUST03472,Deepak Shinde,Male,27,Mumbai,AI_Calling,Silver,5,1,31,95,39,Threading,2,0,2,932.57,1198,29812.53,6,1522.75,0,No Feedback,,1,3,Festive_Offer,1,3,17,5,2,0.4,1,Afternoon,Low,0
CUST03473,Preeti Jadhav,Female,30,Mumbai,Online,Platinum,26,1,28,4,7,Haircut,8,0,3,2395.1,3520.35,71822.94,8,420.81,0,No Feedback,,1,5,Free_Service,3,0,3,6,3,0.5,3,Afternoon,Low,0
CUST03474,Usha Bandgar,Female,40,Pune,Walk_In,Bronze,10,1,26,82,57,Manicure,2,0,5,924.04,587.01,27241.2,6,1702.89,0,No Feedback,,2,5,Discount_20,6,1,6,4,1,0.25,2,Evening,Medium,1
CUST03475,Ganesh Ghuge,Male,29,Pune,Social_Media,Bronze,9,1,20,14,77,Threading,4,0,2,542.55,914.73,10993.9,1,760.42,1,Okay experience,3.4,0,6,Loyalty_Points,0,4,20,5,4,0.8,5,Weekend,Low,0
CUST03476,Ashwini Kadam,Female,19,Mumbai,Walk_In,Bronze,3,1,19,59,92,Keratin,3,0,0,543.74,544.5,11711.89,3,1920.27,0,No Feedback,,0,7,Combo_Deal,4,3,27,8,5,0.62,0,Evening,Low,0
CUST03477,Riya Naik,Female,31,Nagpur,Social_Media,Silver,10,1,21,9,33,Pedicure,8,0,6,957.1,1691.68,21956.46,1,995.99,0,No Feedback,,0,1,Discount_10,6,1,15,6,3,0.5,2,Evening,Low,0
CUST03478,Leela Thorat,Female,38,Pune,Online,Bronze,23,1,3,5,46,Manicure,8,1,3,766.55,834.76,2072.41,6,62.45,1,Service was average,4,0,7,Free_Service,1,2,12,13,10,0.77,3,Afternoon,Low,0
CUST03479,Kiran Pawar,Female,25,Pune,AI_Calling,Platinum,27,1,41,203,49,Threading,3,1,1,2863.73,3382.98,110216.42,1,2436.44,0,No Feedback,,0,2,Loyalty_Points,2,2,12,4,1,0.25,5,Evening,Medium,1
CUST03480,Renu Naik,Female,35,Pune,Referral,Silver,29,1,33,6,27,Hair_Color,8,1,1,805.76,1114.62,24528.32,7,899.17,1,Okay experience,3.3,0,5,Discount_20,7,3,27,7,3,0.43,3,Weekend,Low,0
CUST03481,Amit Wagh,Male,22,Pune,AI_Calling,Gold,33,1,31,84,26,Haircut,3,1,2,834.47,548.23,22863.01,0,0,1,Service was average,4,0,6,Discount_10,2,4,16,11,5,0.45,1,Afternoon,Low,0
CUST03482,Vaishali Naik,Female,40,Nagpur,Online,Silver,31,1,34,6,47,Keratin,7,0,2,1200.97,972.98,35496.36,7,187.82,1,Could be better,3.1,0,0,Birthday_Special,3,2,6,4,1,0.25,0,Afternoon,Low,0
CUST03483,Renu Naik,Female,42,Latur,AI_Calling,Platinum,24,1,52,41,38,Hair_Color,2,0,6,3012.82,1877.16,167062.32,3,1770.89,1,Satisfactory visit,3.2,2,3,Birthday_Special,4,2,26,14,5,0.36,2,Morning,Low,0
CUST03484,Shweta Jadhav,Female,30,Akola,Online,Gold,30,1,21,27,20,Keratin,3,0,2,2027.69,3015.12,44141.1,8,1597.92,1,Could be better,4,0,3,Festive_Offer,6,3,7,4,3,0.75,3,Morning,Low,0
CUST03485,Smita Kulkarni,Female,34,Nagpur,Walk_In,Silver,26,1,19,40,47,Haircut,1,0,3,1102.89,1230.55,20780.06,3,2076.88,0,No Feedback,,0,1,Discount_10,6,2,3,8,6,0.75,3,Weekend,Low,1
CUST03486,Smita Kale,Female,38,Mumbai,Walk_In,Platinum,11,1,43,100,10,Hair_Color,2,1,2,3980.94,4862.23,147315.74,2,938.3,0,No Feedback,,1,0,Combo_Deal,7,3,6,4,0,0,3,Morning,High,1
CUST03487,Akash More,Male,47,Mumbai,Walk_In,Silver,20,1,16,408,56,Pedicure,7,1,2,737.66,1256.73,10614.52,0,0,1,Nothing special,3,2,4,Discount_20,0,4,16,11,5,0.45,5,Morning,Medium,1
CUST03488,Rahul Wagh,Male,22,Mumbai,Referral,Bronze,1,1,26,193,61,Pedicure,5,1,6,482.83,474.78,12000.61,7,657.37,0,No Feedback,,2,0,Loyalty_Points,6,1,27,13,7,0.54,1,Weekend,High,1
CUST03489,Priya Joshi,Female,29,Pune,AI_Calling,Gold,4,1,28,248,9,Pedicure,8,1,1,2132.2,1626.51,53127.73,0,0,1,Poor quality,2.4,0,5,Combo_Deal,6,3,3,15,3,0.2,2,Evening,Medium,1
CUST03490,Lata Jadhav,Female,41,Mumbai,Online,Silver,33,1,40,17,39,Blowout,8,0,5,770.55,638.73,32037.12,7,840.45,1,Okay experience,2.1,1,3,Festive_Offer,5,4,19,9,3,0.33,4,Morning,Medium,1
CUST03491,Lata Dongre,Female,31,Pune,AI_Calling,Gold,18,1,22,13,22,Pedicure,1,1,1,1766.52,2561.47,36447.01,6,2316.21,1,Service was average,3,1,6,Discount_10,0,4,16,3,1,0.33,2,Morning,Low,1
CUST03492,Leela Deshmukh,Female,36,Mumbai,AI_Calling,Bronze,30,1,19,12,76,Waxing,4,1,6,782.42,1283.34,17042.76,0,0,0,No Feedback,,0,3,Birthday_Special,6,2,10,9,7,0.78,3,Morning,Low,0
CUST03493,Alka Deshmukh,Female,38,Pune,Online,Silver,15,1,6,92,32,Hair_Color,6,1,4,1283.34,2019.52,6797.45,4,991.64,1,Terrible service,1,0,0,Free_Service,7,3,30,6,0,0,3,Morning,High,1
CUST03494,Nisha Naik,Female,25,Mumbai,Social_Media,Platinum,1,1,39,21,8,Hair_Color,6,0,4,2297.68,1827.68,79443.58,3,2184.26,0,No Feedback,,4,3,Loyalty_Points,7,1,5,15,3,0.2,1,Morning,Medium,0
CUST03495,Rama Chavhan,Female,31,Nagpur,Walk_In,Gold,14,1,30,113,35,Keratin,2,1,4,1997.84,2290.78,60532.52,8,2220.09,1,Okay experience,3.7,0,7,Combo_Deal,0,1,26,7,1,0.14,3,Morning,Low,0
CUST03496,Smita Naik,Female,32,Mumbai,AI_Calling,Silver,21,1,26,79,43,Blowout,7,1,5,1160.29,1633.3,30910.63,3,1207.2,1,Staff was careless,2.1,1,0,Discount_20,6,3,16,10,5,0.5,1,Evening,Medium,1
CUST03497,Tara Nikam,Female,27,Aurangabad,AI_Calling,Silver,10,1,40,43,41,Threading,1,0,6,1063.51,1370.75,39219.68,7,2483.28,1,Decent but pricey,3.4,2,7,Combo_Deal,4,0,10,6,2,0.33,0,Evening,Low,0
CUST03498,Leela More,Female,40,Mumbai,Walk_In,Gold,8,1,26,3,8,Manicure,7,1,4,2283.99,2488.84,60394.27,1,541.42,0,No Feedback,,0,2,Discount_10,2,0,11,13,7,0.54,1,Evening,Low,0
CUST03499,Archana Kadam,Female,18,Aurangabad,Online,Silver,33,1,10,47,41,Pedicure,1,0,0,1022.78,709.27,9913,4,63.36,0,No Feedback,,0,7,Discount_10,3,1,6,9,4,0.44,5,Afternoon,Low,1
CUST03500,Seema Rane,Female,23,Pune,Walk_In,Silver,2,1,31,8,53,Pedicure,8,1,6,931.18,1015.84,32692.79,3,964.28,0,No Feedback,,1,4,Combo_Deal,5,1,25,6,1,0.17,0,Evening,Medium,1
CUST03501,Preeti More,Female,40,Mumbai,AI_Calling,Gold,13,1,33,16,18,Massage,5,0,6,1546.53,1335.38,47028.32,1,771.41,1,Expected more,3.9,0,3,Combo_Deal,6,0,7,13,5,0.38,2,Evening,Low,1
CUST03502,Pravin Mohite,Male,35,Nagpur,Referral,Gold,4,1,26,68,37,Manicure,6,0,6,1270.75,1973.15,30648.9,2,1936.11,1,Room for improvement,3.5,1,6,Birthday_Special,1,0,10,15,3,0.2,1,Afternoon,Low,0
CUST03503,Shruti Mane,Female,30,Mumbai,AI_Calling,Platinum,33,1,34,39,19,Facial,2,0,1,3392.54,3873.44,123763,5,1009.19,1,Overpriced,3.1,1,0,Birthday_Special,5,3,10,4,2,0.5,3,Afternoon,Medium,1
CUST03504,Manoj Mane,Male,35,Solapur,Walk_In,Silver,21,1,21,115,42,Waxing,1,0,3,742.32,659.69,13579.01,2,105.5,0,No Feedback,,1,6,Birthday_Special,0,2,16,12,2,0.17,4,Afternoon,Low,0
CUST03505,Anil Kale,Male,34,Nagpur,AI_Calling,Silver,20,1,20,61,37,Hair_Color,7,0,0,812.76,555.12,17212.12,7,599.94,1,Service was average,3.6,3,7,Loyalty_Points,2,0,21,6,1,0.17,2,Morning,Low,0
CUST03506,Divya More,Female,46,Nagpur,Social_Media,Silver,28,1,22,85,50,Haircut,7,0,1,1092.7,1218.78,21090.59,7,1493.04,0,No Feedback,,1,6,Discount_20,2,3,27,11,2,0.18,5,Evening,Medium,1
CUST03507,Vaishali Wagh,Female,40,Pune,Walk_In,Gold,4,1,36,1,18,Massage,7,1,0,1573.3,2350.76,60043.66,0,0,1,Decent but pricey,3.2,2,2,Festive_Offer,1,0,24,8,1,0.12,5,Evening,Low,0
CUST03508,Leela Joshi,Female,45,Pune,Walk_In,Gold,15,1,32,44,59,Haircut,4,0,2,1036.55,916.95,31908.47,7,731.56,0,No Feedback,,0,6,Birthday_Special,1,3,21,6,5,0.83,1,Weekend,Low,0
CUST03509,Sneha Ghuge,Female,30,Mumbai,Walk_In,Bronze,27,1,15,36,68,Haircut,1,1,3,581.3,460.73,8286.14,8,902.31,1,Okay experience,3.2,0,2,Free_Service,5,1,24,14,9,0.64,4,Afternoon,Low,0
CUST03510,Jyoti Thorat,Female,36,Aurangabad,AI_Calling,Silver,4,1,20,48,55,Massage,3,1,2,1090.5,1768.94,22358.89,7,298.74,1,Could be better,2.4,4,4,Loyalty_Points,1,2,2,14,4,0.29,5,Weekend,Medium,1
CUST03511,Rekha Patil,Female,35,Latur,Social_Media,Silver,16,1,14,18,9,Waxing,4,1,5,946.76,989.2,13296.69,7,2443.05,0,No Feedback,,0,4,Combo_Deal,2,4,27,10,4,0.4,4,Weekend,Low,0
CUST03512,Neha Patil,Female,29,Aurangabad,Walk_In,Gold,8,1,28,11,20,Massage,3,1,2,2025.21,3004.45,49579.22,5,2257.85,0,No Feedback,,0,4,Loyalty_Points,5,1,12,8,5,0.62,3,Evening,Low,0
CUST03513,Nikhil Deshmukh,Male,35,Pune,AI_Calling,Gold,15,1,50,30,44,Waxing,8,0,0,1562.91,2456.4,86236.69,7,1229.59,1,Nothing special,3.1,1,5,Free_Service,2,4,21,12,5,0.42,0,Morning,Low,0
CUST03514,Anjali Naik,Female,35,Pune,Social_Media,Gold,15,1,20,175,15,Waxing,3,1,2,1649.85,2053.25,35457.79,6,1619.65,0,No Feedback,,0,3,Discount_20,2,4,23,12,2,0.17,0,Weekend,Medium,0
CUST03515,Pooja Jadhav,Female,38,Pune,Walk_In,Bronze,21,1,25,87,50,Facial,2,0,4,427.08,373.38,10795.29,4,2264.59,0,No Feedback,,0,7,Birthday_Special,5,0,30,14,3,0.21,4,Afternoon,Medium,0
CUST03516,Shruti Dongre,Female,31,Pune,AI_Calling,Gold,11,1,25,27,26,Keratin,8,0,3,1635.99,1584.5,46762.22,0,0,1,Fantastic ambiance,4.2,0,4,Festive_Offer,3,0,27,3,2,0.67,3,Morning,Low,0
CUST03517,Anil Nikam,Male,39,Nagpur,Online,Silver,8,1,35,64,23,Threading,2,1,4,1000.52,941.29,35100.88,2,2117.71,1,Decent but pricey,3.8,0,3,Combo_Deal,4,4,14,4,1,0.25,1,Afternoon,Low,0
CUST03518,Sarita Chavhan,Female,41,Pune,Walk_In,Platinum,17,1,18,237,12,Haircut,4,0,0,993.5,1408.98,15514.84,7,2486.06,1,Very bad experience,2.2,0,5,Festive_Offer,0,3,13,13,3,0.23,3,Morning,Medium,1
CUST03519,Divya Chavhan,Female,37,Kolhapur,Walk_In,Platinum,20,1,38,38,59,Pedicure,8,1,2,2924.39,2238.04,120705.27,0,0,1,Not satisfied,2.1,4,1,Free_Service,4,2,16,3,0,0,4,Weekend,Medium,1
CUST03520,Sonal Landge,Female,33,Nagpur,Social_Media,Silver,8,1,52,187,39,Haircut,6,1,1,976.34,651.23,44006.37,7,2166.61,0,No Feedback,,1,7,Free_Service,0,1,6,13,5,0.38,5,Weekend,Low,0
CUST03521,Geeta Mane,Female,40,Nagpur,AI_Calling,Platinum,18,1,58,153,7,Hair_Color,6,1,2,2397,3673.56,149409.78,2,129.37,0,No Feedback,,0,5,Loyalty_Points,3,4,30,12,5,0.42,0,Afternoon,Medium,1
CUST03522,Vishal Joshi,Male,18,Pune,AI_Calling,Silver,5,1,38,79,54,Threading,8,0,6,1241.83,1808.83,44205.73,7,2445.35,1,Terrible service,3.2,1,3,Loyalty_Points,5,2,4,12,2,0.17,5,Weekend,Medium,0
CUST03523,Manoj Deshmukh,Male,26,Pune,AI_Calling,Bronze,5,1,10,44,55,Threading,2,0,5,651.42,703.37,7398.01,6,2099.63,1,Satisfactory visit,2.4,2,6,Festive_Offer,3,3,24,6,1,0.17,4,Evening,Medium,0
CUST03524,Vikas Deshmukh,Male,36,Kolhapur,Walk_In,Silver,23,1,32,19,45,Threading,1,0,6,300,505.19,9565.63,7,677.96,1,Satisfactory visit,3,0,7,Discount_20,6,2,12,10,7,0.7,5,Morning,Low,0
CUST03525,Manisha Wagh,Female,18,Aurangabad,AI_Calling,Gold,11,1,34,35,31,Facial,8,0,1,1435.22,1839.11,54366.82,7,1772.64,1,Very satisfied,4.6,0,7,Festive_Offer,0,4,24,10,6,0.6,2,Weekend,Low,0
CUST03526,Kiran Shinde,Female,18,Nagpur,AI_Calling,Gold,13,1,59,138,32,Threading,3,0,3,1446.23,1186.45,90700.24,2,245.04,1,Felt ignored,1.9,4,3,Combo_Deal,6,0,7,15,3,0.2,2,Morning,Medium,1
CUST03527,Sanjay Salvi,Male,38,Akola,AI_Calling,Silver,13,1,20,204,41,Manicure,8,0,2,1584.29,1980.17,28755.47,2,1107.08,1,Staff was careless,1.5,1,7,Combo_Deal,3,1,16,4,0,0,5,Morning,Medium,0
CUST03528,Geeta Patil,Female,34,Nagpur,AI_Calling,Bronze,8,1,21,4,57,Hair_Color,3,0,0,747.7,1285.09,16633.32,4,670.61,1,Okay experience,2.9,1,2,Discount_20,5,3,8,15,4,0.27,2,Evening,Medium,0
CUST03529,Nita Rane,Female,57,Pune,Walk_In,Gold,21,1,27,23,18,Keratin,1,1,0,779.09,884.61,18443.02,2,484.25,1,Satisfactory visit,2.5,1,1,Free_Service,7,4,25,10,2,0.2,4,Weekend,Medium,0
CUST03530,Neha Kadam,Female,54,Solapur,AI_Calling,Bronze,22,1,17,129,65,Facial,2,1,6,470.33,635.95,8171.27,6,581.09,1,Not satisfied,3.2,0,5,Festive_Offer,4,1,30,15,4,0.27,1,Weekend,Medium,0
CUST03531,Sarita Mane,Female,36,Aurangabad,Referral,Gold,1,1,34,122,35,Pedicure,6,0,5,1174.93,1476.78,44263.37,6,441.45,0,No Feedback,,3,3,Festive_Offer,4,2,18,15,6,0.4,1,Afternoon,Medium,0
CUST03532,Sonali Suryawanshi,Female,44,Nagpur,Walk_In,Silver,36,1,20,267,32,Facial,4,0,6,1158.18,1566.34,26107.07,7,1119.44,1,Not satisfied,1.5,2,0,Combo_Deal,0,0,6,12,4,0.33,4,Weekend,Medium,1
CUST03533,Ankita Jadhav,Female,34,Mumbai,Walk_In,Gold,20,1,26,237,25,Keratin,8,1,0,1739.17,2826.53,41349.88,7,161.76,1,Service was average,3.2,0,4,Discount_20,4,1,27,6,2,0.33,1,Afternoon,Medium,0
CUST03534,Nisha Wagh,Female,39,Nagpur,AI_Calling,Silver,22,1,45,32,36,Hair_Color,4,1,6,421.51,357.22,20663.63,2,2096.2,1,Average service,3.1,1,6,Combo_Deal,2,3,15,12,4,0.33,4,Weekend,Low,0
CUST03535,Sneha Ghuge,Female,34,Solapur,AI_Calling,Silver,9,1,22,204,30,Massage,6,1,0,641.05,905.7,14468.72,2,1505.52,1,Not bad not great,3.2,0,1,Discount_20,0,1,13,10,2,0.2,4,Weekend,Low,0
CUST03536,Priya Kadam,Female,48,Nagpur,AI_Calling,Silver,2,1,20,2,45,Blowout,6,1,2,640.33,631.36,11103.35,3,595.87,1,Not bad not great,3,2,3,Birthday_Special,6,3,21,15,1,0.07,0,Evening,Medium,1
CUST03537,Nisha Ingale,Female,44,Solapur,AI_Calling,Silver,14,1,36,13,7,Keratin,1,1,3,914.44,999.9,33777.7,0,0,1,Decent but pricey,4,0,7,Festive_Offer,7,3,21,13,10,0.77,4,Morning,Low,0
CUST03538,Sachin Kale,Male,42,Kolhapur,Walk_In,Gold,31,1,35,263,28,Threading,4,0,4,1292.54,1743.42,41055.82,0,0,1,Poor quality,2.4,1,4,Discount_10,1,1,10,13,1,0.08,5,Afternoon,Medium,1
CUST03539,Pallavi More,Female,36,Pune,Social_Media,Silver,13,1,18,235,55,Blowout,8,1,1,1190.7,1435.93,21657.32,3,1931.08,1,Wasted my money,2.5,2,7,Discount_20,3,0,14,12,1,0.08,3,Weekend,Medium,0
CUST03540,Sonal Sawant,Female,43,Nagpur,Online,Silver,34,1,9,230,41,Threading,1,0,0,424.86,342.04,3610.62,7,2032.95,1,Rude staff,2.5,1,0,Discount_10,1,1,24,9,1,0.11,1,Afternoon,Medium,0
CUST03541,Madhuri Gaikwad,Female,54,Pune,AI_Calling,Platinum,31,1,35,151,43,Threading,1,1,0,2012.3,3208.66,76917.41,7,464.27,1,Wasted my money,1.5,1,4,Discount_10,7,1,21,7,2,0.29,2,Weekend,Medium,1
CUST03542,Tara Bandgar,Female,35,Pune,Referral,Gold,31,1,21,62,19,Pedicure,7,1,2,1619.72,1120.01,38835.34,6,2350.61,1,Nothing special,2.9,4,2,Free_Service,2,4,9,11,3,0.27,1,Morning,Medium,0
CUST03543,Swati Dongre,Female,18,Nashik,Walk_In,Bronze,32,1,8,39,58,Keratin,1,0,2,327.6,368.33,2548.83,5,1438.24,0,No Feedback,,0,4,Combo_Deal,4,1,26,11,7,0.64,5,Afternoon,Low,0
CUST03544,Anjali Deshmukh,Female,40,Pune,Walk_In,Silver,28,1,3,284,57,Keratin,2,0,1,1663.99,2883.1,4754.32,4,981.58,1,Results were disappointing,2.2,0,6,Discount_20,4,3,24,13,0,0,5,Afternoon,High,1
CUST03545,Shweta Kadam,Female,30,Pune,Walk_In,Bronze,13,1,13,101,54,Keratin,1,1,1,987.02,1068.4,11928.44,1,2444.4,1,Decent but pricey,2.4,0,6,Loyalty_Points,3,4,29,12,2,0.17,3,Evening,Medium,1
CUST03546,Sonali Kale,Female,56,Latur,Walk_In,Bronze,6,1,25,214,52,Pedicure,6,0,0,624.06,1018.27,13863.84,0,0,1,Not satisfied,2.4,1,2,Birthday_Special,7,1,12,13,2,0.15,2,Afternoon,High,1
CUST03547,Minal Mohite,Female,37,Aurangabad,Referral,Gold,30,1,26,119,29,Pedicure,8,0,6,2055.46,3611.88,58799.24,8,546.7,1,Very bad experience,3.5,0,7,Discount_10,6,2,7,8,1,0.12,2,Afternoon,Medium,1
CUST03548,Kiran Kadam,Female,32,Nashik,Online,Silver,20,1,28,322,40,Hair_Color,8,1,6,688.72,876.52,21677.35,5,1049.05,1,Poor quality,1.5,3,6,Discount_20,6,2,23,13,4,0.31,5,Weekend,High,0
CUST03549,Neha Nikam,Female,49,Nashik,AI_Calling,Silver,34,1,22,225,21,Keratin,6,1,5,663.07,675.84,13376.57,7,321.23,1,Rude staff,2,4,0,Free_Service,2,3,11,13,4,0.31,1,Afternoon,High,1
CUST03550,Ashwini Salvi,Female,29,Mumbai,Online,Gold,25,1,26,83,25,Facial,3,1,0,847.41,625.7,21670.85,4,1546.01,1,Will not return,3.5,2,2,Festive_Offer,3,0,10,5,1,0.2,4,Evening,Medium,1
CUST03551,Ankita Joshi,Female,32,Mumbai,Walk_In,Gold,3,1,42,24,41,Threading,7,1,4,1942.59,1514.1,93300.47,7,1540.13,0,No Feedback,,4,7,Discount_10,2,2,16,13,2,0.15,2,Weekend,Medium,1
CUST03552,Kiran Deshpande,Female,38,Pune,AI_Calling,Gold,29,1,23,21,21,Keratin,2,1,4,1118.31,929.29,22781.05,3,234.89,1,Nothing special,3.7,1,4,Discount_10,7,1,23,10,5,0.5,4,Weekend,Low,0
CUST03553,Divya Mane,Female,20,Kolhapur,Online,Platinum,7,1,44,68,23,Threading,3,1,6,2777.68,2285.36,113751.83,5,1388.77,1,Unprofessional behavior,3,0,4,Free_Service,7,0,23,3,0,0,0,Evening,Medium,1
CUST03554,Rekha Kulkarni,Female,38,Pune,Walk_In,Silver,12,1,12,4,63,Hair_Color,7,1,1,717.64,805.72,7667.05,5,817.41,0,No Feedback,,4,2,Discount_10,2,1,11,5,3,0.6,0,Evening,Low,0
CUST03555,Tara Joshi,Female,18,Nagpur,AI_Calling,Bronze,30,1,30,82,67,Massage,4,1,5,576.69,623.06,15320.98,8,573.5,1,Wasted my money,1.7,0,0,Free_Service,4,4,28,12,4,0.33,4,Evening,Medium,1
CUST03556,Kiran Jadhav,Female,33,Nagpur,Walk_In,Gold,11,1,55,64,7,Facial,3,1,5,1528.77,1040.78,92704.79,2,1000.7,1,Poor quality,2.6,2,4,Free_Service,3,3,17,12,4,0.33,2,Morning,Medium,1
CUST03557,Nisha Kale,Female,25,Pune,Online,Bronze,14,1,18,21,48,Hair_Color,5,1,0,409.84,420.55,7623.31,3,1547.23,1,Felt ignored,2.1,2,6,Combo_Deal,2,1,9,13,4,0.31,4,Morning,Medium,1
CUST03558,Sneha Wagh,Female,38,Akola,AI_Calling,Gold,22,1,47,264,30,Keratin,6,1,6,869.41,1002.94,45363.65,6,98.28,0,No Feedback,,1,0,Festive_Offer,1,1,17,5,2,0.4,0,Morning,Medium,0
CUST03559,Preeti Landge,Female,35,Mumbai,AI_Calling,Silver,24,1,12,138,29,Keratin,2,0,2,1464.61,887.77,16044.51,3,1102.09,1,Overpriced,3.2,0,5,Festive_Offer,3,4,8,15,4,0.27,3,Evening,Medium,1
CUST03560,Ganesh Salvi,Male,39,Nagpur,AI_Calling,Gold,16,1,21,1,41,Waxing,3,0,6,2168.34,3109.63,46088.32,1,1945.67,1,Could be better,3.2,2,2,Festive_Offer,0,3,26,8,4,0.5,1,Weekend,Low,0
CUST03561,Sunita Ghuge,Female,28,Nagpur,Online,Silver,25,1,32,14,57,Pedicure,2,1,4,989.17,1129.13,33987.28,5,2163.23,1,Staff very friendly,4.6,0,2,Discount_10,0,0,2,12,5,0.42,2,Evening,Low,0
CUST03562,Rekha Rane,Female,33,Latur,Online,Gold,16,1,33,68,7,Massage,7,0,4,822.27,1256.08,25782.41,5,1977.03,1,Decent but pricey,3.1,2,1,Festive_Offer,5,1,12,8,3,0.38,0,Weekend,Low,0
CUST03563,Vikas Suryawanshi,Male,22,Pune,Referral,Platinum,2,1,39,75,20,Facial,2,0,6,2542.57,2030.42,107744.11,6,753.65,1,Okay experience,3,0,5,Birthday_Special,6,3,6,10,1,0.1,3,Weekend,Medium,1
CUST03564,Swati Mohite,Female,20,Nagpur,Walk_In,Gold,27,1,34,1,20,Pedicure,4,0,3,539.22,861.23,17612.66,7,448.93,1,Decent but pricey,3.5,0,4,Loyalty_Points,5,1,26,5,3,0.6,1,Evening,Low,0
CUST03565,Nisha Thakare,Female,30,Nashik,Referral,Platinum,9,1,30,35,14,Massage,8,0,1,2278.19,1430.35,78072.86,1,1451.7,1,Satisfactory visit,3.6,0,0,Free_Service,3,0,29,10,9,0.9,5,Morning,Low,0
CUST03566,Jyoti Chavhan,Female,29,Pune,Referral,Gold,35,1,47,42,18,Threading,8,0,3,1508.6,2049.06,74363.51,7,1188.14,0,No Feedback,,0,0,Combo_Deal,6,4,5,10,6,0.6,0,Morning,Low,0
CUST03567,Meera Salvi,Female,29,Mumbai,Online,Platinum,1,1,53,1,39,Pedicure,8,0,1,2313.39,3220.16,109978.49,6,904.67,1,Worth every penny,5,0,0,Discount_10,2,0,22,11,9,0.82,3,Morning,Low,0
CUST03568,Sonal Kale,Female,46,Solapur,Social_Media,Gold,16,1,29,125,7,Threading,2,1,0,1271.94,1881.24,32479.55,5,590.16,1,Terrible service,3.4,1,5,Festive_Offer,1,2,21,9,3,0.33,3,Evening,Medium,0
CUST03569,Preeti Naik,Female,28,Nagpur,AI_Calling,Silver,26,1,16,265,50,Manicure,7,1,4,960.02,1541.25,16890.84,5,707.73,1,Overpriced,1.5,0,5,Festive_Offer,6,4,3,13,2,0.15,3,Evening,Medium,1
CUST03570,Rupali Naik,Female,34,Mumbai,Walk_In,Silver,16,1,14,26,47,Keratin,3,1,2,1010.41,1521.7,12204.19,7,1351.23,1,Staff very friendly,4.1,0,1,Discount_20,5,0,28,10,7,0.7,0,Afternoon,Low,0
CUST03571,Rupali Sawant,Female,23,Akola,Online,Platinum,33,1,56,35,31,Haircut,4,1,2,2077.34,2130.4,111014.71,0,0,1,Best salon in city,4.5,0,2,Birthday_Special,5,0,11,8,4,0.5,2,Morning,Low,0
CUST03572,Chhaya Wagh,Female,45,Akola,Social_Media,Gold,32,1,27,58,30,Manicure,6,1,4,965.93,1206.46,24442.03,1,1802.46,1,Poor quality,2.5,1,6,Combo_Deal,7,1,3,11,3,0.27,1,Weekend,Medium,1
CUST03573,Riya Nikam,Female,19,Nagpur,AI_Calling,Gold,24,1,24,81,7,Hair_Color,5,0,1,1710.42,1978.34,37942.55,2,2176.49,1,Room for improvement,2.1,2,3,Discount_10,5,2,9,5,1,0.2,3,Afternoon,Medium,1
CUST03574,Santosh Nikam,Male,32,Pune,Walk_In,Gold,22,1,28,52,39,Manicure,5,0,2,1475.57,1680.99,37845.24,4,2236.32,1,Nothing special,3.7,0,1,Festive_Offer,6,2,22,14,9,0.64,1,Afternoon,Low,0
CUST03575,Pallavi Nikam,Female,34,Akola,Referral,Silver,17,1,13,59,53,Pedicure,6,1,1,857.96,760.09,10232.08,6,1938.38,1,Room for improvement,4,2,1,Birthday_Special,3,2,25,15,4,0.27,0,Weekend,Low,0
CUST03576,Chhaya Deshmukh,Female,32,Pune,Referral,Platinum,22,1,44,421,7,Manicure,8,1,1,3442.94,5063.58,131778.71,5,658.87,0,No Feedback,,0,0,Birthday_Special,0,3,17,7,1,0.14,3,Weekend,High,1
CUST03577,Swati Kadam,Female,33,Amravati,Walk_In,Gold,16,1,37,87,46,Massage,3,0,0,1003,634.16,31550.29,5,910.76,0,No Feedback,,1,3,Festive_Offer,1,3,15,5,1,0.2,0,Weekend,Medium,0
CUST03578,Manisha Pawar,Female,29,Pune,Referral,Gold,36,1,31,89,25,Waxing,6,0,2,1413.49,1010.2,50369.85,3,883.97,1,Staff was careless,3.2,1,3,Loyalty_Points,4,0,26,12,1,0.08,1,Weekend,Medium,1
CUST03579,Sachin More,Male,23,Pune,Online,Gold,27,1,22,12,11,Haircut,3,0,4,1173.38,1100.41,24534.76,8,1298.73,1,Very bad experience,2.1,2,5,Festive_Offer,4,4,9,8,0,0,3,Morning,Medium,0
