customer_id,customer_name,gender,age,city,booking_source,membership_type,membership_duration_months,loyalty_member,total_visits,days_since_last_visit,avg_visit_gap_days,preferred_service,num_services_used,has_preferred_employee,employee_change_count,avg_spend_per_visit,last_visit_spend,total_spend,products_purchased,product_spend,feedback_given,feedback_comment,avg_rating,num_complaints,offers_redeemed,last_offer_used,appointments_cancelled,appointments_no_show,avg_advance_booking_days,sms_sent,sms_responses,sms_response_rate,referrals_made,visit_time_preference,churn_risk_category,churn
CUST03044,Sanjay Mohite,Male,34,Mumbai,Walk_In,Platinum,13,1,26,51,19,Blowout,7,0,1,2432.69,3190.41,110326.74,1,1709.11,1,Best salon in city,3.689219858127654,0,1,Discount_10,3,2,16,5,3,0.6,3,Evening,Low,0
CUST03045,Jyoti Salvi,Female,36,Kolhapur,Walk_In,Silver,5,1,31,57,24,Keratin,8,1,4,1468.12,1022.58,18978.01,5,1308.49,0,No Feedback,3.743370651196358,0,5,Free_Service,6,2,22,10,9,0.9,4,Weekend,Low,0
CUST03046,Riya Thorat,Female,43,Pune,Online,Gold,20,1,11,99,44,Manicure,1,0,1,1593.32,2383.01,63970.76,8,1570.33,1,Not bad not great,1.2203095931268193,1,0,Birthday_Special,4,1,20,6,1,0.17,2,Evening,Medium,1
CUST03047,Manoj Thakare,Male,18,Mumbai,AI_Calling,Bronze,5,1,29,55,62,Haircut,4,1,0,357.78,332.58,3731.19,1,2155.91,0,No Feedback,4.770708315752133,1,4,Discount_10,1,0,22,13,1,0.08,5,Evening,Medium,0
CUST03048,Rama Deshpande,Female,26,Pune,AI_Calling,Silver,13,1,46,56,37,Facial,7,0,3,1145.6,1918.84,23040.34,1,1911.56,1,Very bad experience,3.9056200405580515,3,3,Loyalty_Points,0,3,19,9,1,0.11,0,Afternoon,Medium,0
CUST03049,Leela Nikam,Female,32,Nashik,Online,Platinum,31,1,8,330,56,Threading,2,1,3,1278.06,1797.96,45895.45,3,150.05,0,No Feedback,2.138844892904494,2,4,Festive_Offer,6,2,21,5,0,0.0,1,Morning,Medium,1
CUST03050,Meera Rane,Female,38,Pune,Referral,Platinum,3,1,31,2,32,Manicure,5,0,4,2661.7,2508.02,130739.34,3,2483.98,1,Poor quality,4.205850223674716,1,0,Discount_10,4,4,19,7,2,0.29,0,Evening,Medium,0
CUST03051,Ashwini Salvi,Female,39,Mumbai,Walk_In,Gold,29,1,47,17,26,Manicure,1,0,2,775.64,608.6,26320.09,7,1770.31,1,Expected more,3.6643185589267295,1,2,Free_Service,5,3,7,8,3,0.38,0,Evening,Low,0
CUST03052,Kiran Kulkarni,Female,18,Nagpur,Referral,Gold,25,1,24,33,44,Facial,2,1,4,2194.97,2804.33,34815.05,5,2120.38,0,No Feedback,4.4048890086366725,2,5,Discount_10,3,3,27,5,2,0.4,1,Weekend,Low,0
CUST03053,Preeti Gaikwad,Female,49,Pune,AI_Calling,Silver,25,1,27,10,39,Facial,8,1,1,1091.18,943.05,31493.73,4,1623.41,1,Nothing special,4.8657816223709744,0,1,Loyalty_Points,3,4,27,5,2,0.4,4,Evening,Low,0
CUST03054,Leela Thorat,Female,32,Mumbai,Online,Silver,25,1,28,52,46,Blowout,1,0,5,1540.38,2020.95,40510.23,3,491.95,1,Okay experience,3.8880947345254793,2,0,Discount_20,1,1,6,13,2,0.15,5,Weekend,Low,0
CUST03055,Varsha Rane,Female,44,Nagpur,Walk_In,Silver,28,1,22,63,18,Keratin,7,0,5,1413.51,1528.11,38848.6,4,701.87,0,No Feedback,4.631475610881334,2,7,Combo_Deal,1,0,11,5,2,0.4,5,Evening,Low,0
CUST03056,Santosh Landge,Male,26,Kolhapur,Online,Silver,19,1,21,58,53,Manicure,7,1,3,1251.77,2252.86,52885.96,2,2396.37,0,No Feedback,4.946856328532821,3,7,Festive_Offer,7,2,27,13,2,0.15,3,Morning,Medium,0
CUST03057,Kavita Patil,Female,32,Kolhapur,Walk_In,Platinum,25,1,47,11,35,Threading,1,1,6,963.97,1405.68,56801.98,1,150.22,1,Service was average,4.421739277779107,0,3,Loyalty_Points,3,4,7,12,10,0.83,3,Weekend,Low,0
CUST03058,Leela Thorat,Female,26,Nagpur,Social_Media,Silver,23,1,25,9,34,Manicure,7,1,1,1065.38,749.99,37525.56,5,621.16,0,No Feedback,3.5900119119168004,0,2,Free_Service,7,0,22,7,6,0.86,4,Evening,Low,0
CUST03059,Komal Thorat,Female,43,Solapur,Walk_In,Silver,24,1,5,268,15,Blowout,5,0,1,1054.59,1802.24,13601.06,2,1701.17,1,Very bad experience,2.637110130893003,4,1,Festive_Offer,3,4,24,7,3,0.43,5,Weekend,Medium,1
CUST03060,Vikas Kadam,Male,37,Pune,Referral,Silver,6,1,40,8,44,Waxing,4,0,2,914.09,1338.79,12062.78,3,484.24,0,No Feedback,4.543450714050117,0,7,Birthday_Special,6,4,25,5,0,0.0,1,Weekend,Medium,0
CUST03061,Renu Joshi,Female,41,Mumbai,AI_Calling,Platinum,11,1,46,39,47,Blowout,5,1,2,1787.94,1576.94,62709.52,1,2201.29,0,No Feedback,4.42995015553056,3,4,Loyalty_Points,0,2,7,4,1,0.25,2,Evening,Low,0
CUST03062,Pallavi Landge,Female,43,Mumbai,AI_Calling,Bronze,36,1,13,249,76,Pedicure,4,1,3,482.54,373.62,7662.54,7,2058.78,1,Average service,1.8564658562208092,1,0,Discount_10,0,1,5,11,2,0.18,0,Weekend,Medium,1
CUST03063,Leela Thakare,Female,36,Mumbai,Walk_In,Gold,21,1,35,18,54,Massage,6,1,2,2212.15,3897.56,37190.98,4,1082.72,1,Service was average,4.399774101844321,0,7,Discount_10,6,0,9,5,4,0.8,2,Afternoon,Low,0
CUST03064,Sunita Ingale,Female,32,Amravati,Walk_In,Gold,22,1,18,23,11,Waxing,2,0,1,1641.73,2362.58,47520.09,3,1508.66,1,Service was average,4.953788334425748,0,6,Loyalty_Points,4,1,29,15,6,0.4,0,Weekend,Low,0
CUST03065,Sonal Bandgar,Female,20,Nagpur,AI_Calling,Platinum,6,1,33,20,7,Threading,2,1,1,3387.6,4690.45,173990.49,8,1141.17,0,No Feedback,4.840684498430287,0,5,Discount_20,5,3,17,3,2,0.67,4,Afternoon,Low,0
CUST03066,Pallavi Thorat,Female,53,Kolhapur,Referral,Gold,20,1,27,57,9,Keratin,2,1,6,619.44,409.71,12446.65,0,0.0,1,Loved the staff,4.030126141605215,0,4,Discount_20,1,0,20,8,3,0.38,3,Afternoon,Low,0
CUST03067,Manisha Joshi,Female,40,Pune,Online,Gold,26,1,10,128,28,Haircut,1,0,5,1918.73,2821.81,61571.32,0,0.0,0,No Feedback,2.3844855421712534,0,3,Birthday_Special,5,3,5,14,3,0.21,5,Evening,Medium,1
CUST03068,Meera Deshmukh,Female,29,Nagpur,Walk_In,Silver,35,1,14,40,40,Hair_Color,3,0,4,807.21,760.2,2744.91,1,678.22,0,No Feedback,3.5268484414062544,1,7,Combo_Deal,2,3,18,8,3,0.38,4,Morning,Low,0
CUST03069,Swati Landge,Female,32,Nashik,Social_Media,Gold,12,1,47,1,42,Manicure,6,0,2,1725.19,2288.08,43351.79,7,679.66,1,My go-to salon,4.200276282029568,0,2,Birthday_Special,1,2,21,7,5,0.71,5,Afternoon,Low,0
CUST03070,Sonali Deshmukh,Female,24,Latur,Walk_In,Silver,4,1,17,22,63,Facial,6,1,3,987.54,1765.91,20221.83,1,10.67,1,Highly recommended,4.1278106349466315,0,1,Birthday_Special,0,0,28,4,4,1.0,3,Weekend,Low,0
CUST03071,Simran Chavhan,Female,50,Amravati,Walk_In,Silver,35,1,49,4,29,Haircut,1,0,1,514.88,651.95,15097.96,7,727.43,1,Nothing special,4.583119076012409,0,1,Free_Service,0,2,25,7,1,0.14,5,Evening,Low,0
CUST03072,Radhika Nikam,Female,45,Mumbai,Referral,Silver,22,1,8,338,40,Manicure,6,1,0,1376.56,1256.33,46702.24,3,2411.73,1,Results were disappointing,2.044626724129563,0,5,Discount_20,4,0,17,12,0,0.0,5,Afternoon,Medium,1
CUST03073,Swati Rane,Female,18,Solapur,AI_Calling,Bronze,7,1,37,59,69,Pedicure,1,1,6,1044.49,893.79,31332.55,2,1123.95,1,Service was average,3.9714850692645385,0,5,Birthday_Special,2,3,17,8,3,0.38,2,Afternoon,Low,0
CUST03074,Seema Kadam,Female,30,Amravati,AI_Calling,Gold,4,1,19,23,7,Pedicure,4,1,4,1951.61,1452.62,67324.81,7,1031.39,0,No Feedback,3.989277310422574,0,2,Loyalty_Points,6,2,11,4,1,0.25,4,Evening,Medium,0
CUST03075,Akash Wagh,Male,53,Pune,AI_Calling,Bronze,20,1,19,2,55,Facial,8,0,0,416.06,491.23,4630.56,6,1557.47,1,Wasted my money,4.220900347915871,1,6,Festive_Offer,4,2,14,10,3,0.3,2,Weekend,Medium,0
CUST03076,Ankita Kadam,Female,36,Pune,Walk_In,Bronze,2,1,16,48,44,Manicure,2,0,3,789.83,1189.83,2453.25,2,1644.41,1,Staff was careless,4.6501995609245075,0,5,Free_Service,5,1,26,7,2,0.29,1,Afternoon,Medium,0
CUST03077,Vaishali Landge,Female,32,Mumbai,AI_Calling,Silver,27,1,3,240,48,Pedicure,1,0,2,901.55,604.11,26453.63,6,1571.26,0,No Feedback,2.5560773703114057,3,4,Birthday_Special,7,0,29,15,6,0.4,5,Evening,Medium,1
CUST03078,Seema Kulkarni,Female,30,Mumbai,AI_Calling,Gold,9,1,27,6,58,Massage,7,0,1,1918.06,1162.18,65945.5,0,0.0,1,Terrible service,3.991755471312007,0,1,Discount_10,4,2,23,15,4,0.27,2,Afternoon,Medium,0
CUST03079,Sneha Wagh,Female,46,Nagpur,Social_Media,Silver,8,1,19,41,25,Threading,2,1,6,983.18,1667.97,17623.65,5,104.2,0,No Feedback,4.789123425475183,1,5,Free_Service,5,0,28,14,4,0.29,1,Weekend,Low,0
CUST03080,Jyoti Thakare,Female,28,Nashik,Walk_In,Gold,33,1,37,27,34,Facial,1,1,5,1844.95,1926.23,65205.65,5,187.95,1,Decent but pricey,4.7573929046756795,0,0,Loyalty_Points,5,0,16,12,1,0.08,2,Weekend,Medium,0
CUST03081,Varsha Shinde,Female,18,Nashik,AI_Calling,Bronze,25,1,32,52,77,Pedicure,5,0,2,548.25,448.03,9267.26,4,1881.3,1,Average service,4.495429470089158,1,6,Loyalty_Points,6,4,4,15,3,0.2,2,Evening,Medium,0
CUST03082,Deepak Thorat,Male,37,Solapur,AI_Calling,Bronze,12,1,14,208,33,Blowout,4,0,0,712.69,747.14,8015.96,2,1615.35,1,Will not return,2.204613746805835,0,3,Birthday_Special,7,3,20,13,1,0.08,2,Weekend,Medium,1
CUST03083,Ganesh Salvi,Male,18,Nagpur,Online,Platinum,15,1,16,23,23,Blowout,6,0,0,2557.53,3470.67,110106.34,0,0.0,1,Very professional,4.821057766500902,0,1,Birthday_Special,4,0,30,6,4,0.67,1,Weekend,Low,0
CUST03084,Priya Dongre,Female,48,Mumbai,AI_Calling,Gold,34,1,23,58,7,Waxing,6,0,4,1859.19,1721.87,92198.56,3,1774.73,1,Service was average,4.753835847176891,0,7,Discount_20,5,3,12,3,3,1.0,2,Afternoon,Low,0
CUST03085,Madhuri Kadam,Female,34,Pune,Online,Silver,33,1,19,17,69,Waxing,6,1,2,684.08,1080.89,21049.72,1,565.91,1,Will visit again,4.481005930929079,0,6,Free_Service,1,1,21,6,5,0.83,1,Evening,Low,0
CUST03086,Vikas Suryawanshi,Male,18,Latur,Online,Gold,12,1,49,46,33,Facial,2,0,4,926.34,985.85,43025.19,6,2407.81,1,Satisfactory visit,4.662433004310577,0,6,Discount_20,1,3,7,15,5,0.33,4,Evening,Low,0
CUST03087,Anil Wagh,Male,18,Pune,Referral,Silver,36,1,7,286,46,Facial,7,0,2,977.34,1265.85,2949.94,5,2292.85,1,Terrible service,2.6844407823274112,0,1,Discount_10,7,1,4,12,4,0.33,0,Afternoon,Medium,1
CUST03088,Lata Joshi,Female,38,Pune,Social_Media,Platinum,22,1,11,58,46,Pedicure,3,0,3,2273.08,3946.77,100258.34,3,2427.86,1,Room for improvement,4.409035172565437,2,5,Discount_10,1,0,22,8,3,0.38,5,Morning,Low,0
CUST03089,Sonal Pawar,Female,19,Aurangabad,Referral,Silver,9,1,8,203,35,Pedicure,4,0,3,1138.34,1893.94,39786.47,2,930.13,1,Nothing special,1.6589688880035962,0,1,Combo_Deal,6,4,18,13,4,0.31,5,Weekend,Medium,1
CUST03090,Manisha Mohite,Female,39,Nagpur,AI_Calling,Gold,7,1,9,202,61,Keratin,7,0,0,1515.85,1224.17,56490.75,8,779.22,1,Overpriced,1.3907034869451111,4,2,Festive_Offer,1,1,10,15,2,0.13,3,Afternoon,Medium,1
CUST03091,Sonali Thakare,Female,30,Nagpur,Social_Media,Gold,1,1,24,48,8,Keratin,3,0,1,1483.1,1851.53,32748.88,2,1415.07,1,Terrible service,4.701422865598481,0,1,Free_Service,1,2,3,14,3,0.21,4,Afternoon,Medium,0
CUST03092,Shweta Kale,Female,35,Nagpur,Walk_In,Gold,24,1,48,6,38,Massage,8,0,6,1156.35,1261.6,42679.36,5,1795.15,0,No Feedback,3.8544222034087547,1,7,Discount_20,3,3,24,12,3,0.25,5,Afternoon,Medium,0
CUST03093,Rupali Kadam,Female,35,Pune,AI_Calling,Bronze,33,1,32,17,65,Waxing,4,0,4,501.93,486.75,8528.67,7,1983.78,1,Decent but pricey,4.664952734368995,2,4,Discount_10,1,2,30,7,1,0.14,3,Evening,Medium,0
CUST03094,Geeta Mohite,Female,46,Pune,Online,Platinum,36,1,12,17,29,Pedicure,5,0,0,3796.75,2462.04,138880.1,1,2029.77,1,Terrible service,4.690410608603264,1,2,Combo_Deal,5,3,13,14,0,0.0,0,Morning,Medium,0
CUST03095,Sonali Rane,Female,41,Aurangabad,Online,Gold,9,1,39,59,14,Massage,1,1,4,1394.08,1437.92,45132.28,7,2102.54,0,No Feedback,4.029360072229429,0,2,Discount_10,6,3,23,3,1,0.33,3,Evening,Low,0
CUST03096,Ashwini Joshi,Female,46,Pune,Walk_In,Bronze,12,1,3,342,51,Pedicure,2,1,5,743.5,455.64,6002.24,7,2035.49,1,Poor quality,2.493304342940415,1,0,Discount_10,7,4,5,14,3,0.21,5,Weekend,Medium,1
CUST03097,Renu Bandgar,Female,35,Nagpur,Walk_In,Bronze,33,1,14,222,60,Pedicure,7,1,1,410.58,594.9,14707.4,8,523.65,1,Wasted my money,1.5437644501192893,0,3,Discount_10,0,2,1,7,1,0.14,3,Evening,Medium,1
CUST03098,Usha More,Female,27,Nashik,Walk_In,Platinum,33,1,11,101,57,Keratin,2,0,2,3071.67,4719.03,138178.04,2,2022.26,1,Could be better,2.0500241887572113,2,7,Discount_20,4,4,21,10,2,0.2,4,Morning,Medium,1
CUST03099,Rama Naik,Female,43,Nagpur,AI_Calling,Silver,10,1,13,105,44,Pedicure,5,0,2,827.79,741.83,31357.77,4,1336.25,1,Very satisfied,2.877080186997979,0,6,Combo_Deal,1,4,17,9,5,0.56,2,Afternoon,Low,1
CUST03100,Deepa Patil,Female,38,Nagpur,AI_Calling,Gold,17,1,1,139,36,Waxing,3,1,6,1838.89,2874.53,70708.71,1,1735.48,1,Average service,2.448012710057725,0,5,Discount_10,6,3,24,7,2,0.29,5,Weekend,Low,1
CUST03101,Renu Nikam,Female,30,Pune,Walk_In,Bronze,19,1,15,7,45,Manicure,1,0,4,767.87,1288.64,4054.84,6,2452.04,1,Terrible service,4.863909386473753,0,2,Festive_Offer,4,3,7,3,0,0.0,1,Evening,Medium,0
CUST03102,Ashwini Sawant,Female,42,Solapur,AI_Calling,Gold,27,1,14,39,40,Facial,4,0,1,1721.8,1293.74,11110.47,0,0.0,1,Terrible service,3.59307435596852,1,5,Discount_20,2,1,29,3,1,0.33,5,Morning,Medium,0
CUST03103,Renu Deshpande,Female,18,Pune,Social_Media,Silver,2,1,12,321,45,Keratin,8,0,5,667.21,826.02,11315.42,2,1084.15,0,No Feedback,2.1350768115501673,1,5,Discount_10,4,4,12,14,1,0.07,2,Weekend,High,1
CUST03104,Manisha Ghuge,Female,33,Nagpur,Walk_In,Bronze,13,1,6,192,66,Threading,8,0,4,787.7,1231.68,23137.55,7,1556.71,1,Terrible service,2.1917988094233984,1,6,Free_Service,4,3,13,13,3,0.23,1,Afternoon,High,1
CUST03105,Shweta Kadam,Female,19,Mumbai,AI_Calling,Silver,15,1,4,136,9,Blowout,3,0,6,835.35,1311.26,35409.25,7,272.22,0,No Feedback,2.208083264006355,1,4,Free_Service,3,1,21,6,2,0.33,1,Afternoon,Medium,1
CUST03106,Madhuri Chavhan,Female,20,Mumbai,AI_Calling,Platinum,35,1,26,29,47,Haircut,2,0,6,2521.78,4107.96,70228.84,0,0.0,0,No Feedback,3.6621120305937223,1,5,Discount_20,0,3,14,12,3,0.25,4,Morning,Low,0
CUST03107,Deepak Naik,Male,31,Pune,Online,Bronze,11,1,43,21,65,Threading,1,1,1,516.15,770.32,19669.82,8,1706.82,1,Staff was careless,4.289657744351571,2,4,Discount_10,5,4,26,7,0,0.0,3,Weekend,Medium,0
CUST03108,Geeta More,Female,50,Nagpur,Referral,Gold,7,1,4,194,7,Massage,3,1,0,2055.91,2703.53,94901.86,5,682.78,1,Not bad not great,1.0944065917383425,1,3,Loyalty_Points,0,0,22,3,0,0.0,1,Morning,Low,1
CUST03109,Varsha Thorat,Female,39,Solapur,Walk_In,Gold,3,1,14,16,50,Keratin,4,0,5,1149.7,1264.71,46939.3,6,315.04,0,No Feedback,4.646419402094981,2,0,Festive_Offer,6,0,27,12,2,0.17,0,Evening,Medium,0
CUST03110,Aarti Jadhav,Female,27,Pune,Online,Gold,33,1,13,237,52,Threading,8,1,0,1092.23,1443.97,36556.03,4,1843.91,1,Staff was careless,1.3548213795866404,2,2,Festive_Offer,4,4,7,9,3,0.33,4,Weekend,Medium,1
CUST03111,Jyoti Pawar,Female,21,Mumbai,Social_Media,Gold,7,1,21,52,7,Keratin,5,0,0,973.88,1413.92,24450.29,6,1974.88,1,Very bad experience,3.9436101767522573,0,1,Discount_10,6,1,14,12,4,0.33,3,Weekend,Medium,0
CUST03112,Kiran Rane,Female,18,Nagpur,AI_Calling,Silver,23,1,16,33,39,Hair_Color,7,1,4,920.73,892.26,18238.36,0,0.0,0,No Feedback,4.613192987241106,0,3,Festive_Offer,5,1,12,8,4,0.5,2,Weekend,Low,0
CUST03113,Akash Jadhav,Male,47,Pune,AI_Calling,Platinum,34,1,14,229,7,Waxing,4,0,5,3267.76,2406.62,116070.32,7,2124.74,0,No Feedback,2.0106520310871066,0,0,Combo_Deal,1,1,19,5,4,0.8,1,Weekend,Low,1
CUST03114,Jyoti Joshi,Female,37,Nashik,Walk_In,Gold,27,1,15,23,32,Threading,6,0,4,1627.77,2780.44,71378.85,8,1489.09,1,Okay experience,3.7651423793533603,0,7,Discount_10,5,3,7,10,6,0.6,5,Morning,Low,0
CUST03115,Sneha Mane,Female,37,Mumbai,Social_Media,Silver,17,1,19,4,24,Massage,1,1,6,766.74,1082.98,20978.47,1,1318.74,1,Will not return,4.024862063685662,1,7,Festive_Offer,5,3,18,13,2,0.15,4,Evening,Medium,0
CUST03116,Geeta Pawar,Female,29,Nashik,Online,Bronze,2,1,18,5,77,Manicure,1,1,3,641.26,1076.32,9772.32,3,903.99,1,Will not return,4.651684773845268,2,1,Discount_10,0,4,19,9,1,0.11,4,Evening,Medium,0
CUST03117,Manisha Nikam,Female,31,Mumbai,Online,Bronze,6,1,4,240,72,Threading,4,1,2,615.96,976.24,12694.07,0,0.0,0,No Feedback,1.9692469036693578,1,7,Discount_10,5,0,10,10,4,0.4,5,Morning,Medium,1
CUST03118,Alka Landge,Female,31,Mumbai,AI_Calling,Bronze,13,1,25,41,66,Keratin,3,0,2,640.5,750.65,13142.81,7,983.15,1,Very bad experience,4.181268427337869,2,5,Free_Service,4,0,18,4,1,0.25,3,Evening,Medium,0
CUST03119,Rama More,Female,30,Mumbai,AI_Calling,Bronze,23,1,13,94,67,Manicure,4,1,5,637.96,858.64,14100.81,3,1227.26,1,Unprofessional behavior,1.7209102397787446,2,3,Birthday_Special,6,2,7,8,1,0.12,3,Afternoon,Medium,1
CUST03120,Pallavi Rane,Female,29,Nagpur,AI_Calling,Silver,33,1,30,16,26,Massage,3,0,4,518.42,312.24,13610.05,1,227.92,1,My go-to salon,4.363417132333373,0,7,Festive_Offer,2,2,20,7,5,0.71,3,Morning,Low,0
CUST03121,Sneha Salvi,Female,44,Nashik,Online,Silver,6,1,10,329,57,Hair_Color,2,0,6,946.41,1364.54,18466.14,4,63.19,1,Decent but pricey,2.583398029027567,2,4,Festive_Offer,7,2,10,3,1,0.33,0,Weekend,Medium,1
CUST03122,Anil Dongre,Male,39,Pune,Walk_In,Silver,21,1,10,10,41,Pedicure,4,1,5,501.68,853.07,9391.33,3,1302.19,0,No Feedback,4.743140996166483,2,5,Festive_Offer,4,4,19,13,6,0.46,3,Morning,Low,0
CUST03123,Ankita Rane,Female,31,Akola,Social_Media,Silver,15,1,26,23,35,Keratin,5,0,6,1225.38,785.17,17793.97,1,913.27,0,No Feedback,3.6112156006085563,2,3,Birthday_Special,7,1,20,11,0,0.0,1,Evening,Medium,0
CUST03124,Deepak Dongre,Male,40,Kolhapur,AI_Calling,Platinum,4,1,43,7,7,Massage,3,1,4,1780.01,2925.03,70103.66,5,2223.81,1,Average service,3.804716248551281,0,0,Free_Service,6,2,15,7,0,0.0,0,Weekend,Medium,0
CUST03125,Kiran More,Female,45,Nagpur,Referral,Bronze,19,1,13,55,56,Facial,6,1,4,737.2,1219.37,23018.17,1,1682.75,1,Nothing special,4.371622375510097,0,2,Discount_10,5,1,29,7,5,0.71,5,Weekend,Medium,0
CUST03126,Shweta Shinde,Female,43,Pune,Online,Silver,26,1,47,47,42,Facial,3,0,6,855.03,1007.34,26259.75,4,2286.27,0,No Feedback,4.002399549443914,4,6,Loyalty_Points,5,1,14,5,1,0.2,1,Morning,Medium,0
CUST03127,Vikas Deshpande,Male,38,Nagpur,AI_Calling,Silver,13,1,3,329,33,Keratin,6,0,0,1265.22,1488.82,20981.76,5,1801.06,1,Not satisfied,1.1454077903720272,1,1,Combo_Deal,3,1,22,4,1,0.25,2,Afternoon,Medium,1
CUST03128,Ankita Bhosale,Female,45,Kolhapur,Referral,Silver,31,1,15,55,45,Massage,2,1,1,924.71,580.14,11794.96,8,1445.78,0,No Feedback,4.131018183896362,0,1,Free_Service,6,1,9,11,3,0.27,5,Afternoon,Medium,0
CUST03129,Usha Landge,Female,38,Latur,AI_Calling,Silver,10,1,32,10,35,Manicure,8,1,1,1264.67,2109.86,22833.43,5,893.98,0,No Feedback,4.6196855541707205,0,5,Free_Service,5,2,20,11,3,0.27,3,Weekend,Low,0
CUST03130,Pallavi Naik,Female,54,Nagpur,AI_Calling,Gold,11,1,33,41,7,Waxing,6,0,5,1655.25,2500.18,56615.84,1,785.58,1,Wasted my money,4.593604570622093,1,2,Loyalty_Points,6,2,25,15,3,0.2,3,Weekend,Medium,0
CUST03131,Radhika Deshmukh,Female,41,Nagpur,Walk_In,Gold,25,1,30,21,47,Massage,6,0,1,1818.54,1631.41,76510.92,5,636.82,1,Not satisfied,4.054880712694569,2,5,Combo_Deal,7,0,7,6,2,0.33,0,Afternoon,Medium,0
CUST03132,Rutuja Kadam,Female,18,Mumbai,Online,Silver,14,1,39,13,36,Threading,1,1,3,838.3,958.92,22134.47,4,1132.4,1,Satisfactory visit,4.0838341796125635,0,6,Birthday_Special,6,3,12,8,2,0.25,1,Evening,Low,0
CUST03133,Radhika Wagh,Female,40,Pune,Walk_In,Silver,8,1,13,283,35,Manicure,2,0,6,692.51,669.49,19379.67,6,1835.87,1,Average service,2.366804195497667,2,4,Discount_10,4,1,29,7,2,0.29,3,Afternoon,Medium,1
CUST03134,Varsha Suryawanshi,Female,37,Pune,Online,Bronze,31,1,46,61,55,Threading,1,0,0,493.88,851.31,7568.36,7,794.77,1,Room for improvement,4.9921318143786575,0,2,Loyalty_Points,6,0,2,12,7,0.58,4,Morning,Low,0
CUST03135,Pooja Dongre,Female,47,Pune,Referral,Silver,13,1,13,18,37,Facial,8,1,4,1064.7,1370.31,32374.47,4,1513.64,1,Amazing results,4.622890534520851,0,6,Free_Service,0,1,6,9,8,0.89,0,Evening,Low,0
CUST03136,Riya Landge,Female,18,Aurangabad,AI_Calling,Platinum,19,1,12,70,23,Keratin,1,0,4,1451.5,1803.25,42864.73,2,2186.6,1,Long waiting time,2.5319977920637737,1,1,Combo_Deal,4,4,18,4,1,0.25,3,Weekend,Medium,1
CUST03137,Anjali Bhosale,Female,50,Pune,Online,Silver,31,1,30,45,48,Pedicure,1,1,2,1091.97,798.31,34660.94,5,2429.54,1,Satisfactory visit,4.3390721986570275,0,7,Discount_20,5,4,16,10,6,0.6,0,Morning,Low,0
CUST03138,Akash Dongre,Male,25,Nashik,Online,Platinum,36,1,42,10,20,Hair_Color,5,1,2,3441.52,4727.45,96930.48,8,2116.39,1,Not bad not great,3.5740020572647198,0,4,Discount_20,7,3,21,9,2,0.22,0,Evening,Medium,0
CUST03139,Meera Jadhav,Female,18,Nagpur,Walk_In,Gold,2,1,32,64,11,Pedicure,1,0,3,1704.61,2013.74,42218.52,3,874.56,1,Average service,4.708307250160581,0,1,Discount_20,2,4,28,8,7,0.88,1,Morning,Low,0
CUST03140,Ashwini Wagh,Female,39,Mumbai,Social_Media,Platinum,4,1,36,11,7,Haircut,4,1,1,2862.43,2494.72,151308.78,8,2286.19,1,Expected more,4.6680841710702,0,7,Free_Service,2,2,6,10,3,0.3,4,Evening,Low,0
CUST03141,Anjali Naik,Female,22,Kolhapur,Online,Silver,23,1,21,29,48,Manicure,6,0,5,673.71,749.76,18922.48,0,0.0,1,Decent but pricey,4.998085824482636,2,7,Discount_10,5,2,20,12,5,0.42,5,Weekend,Low,0
CUST03142,Rutuja Shinde,Female,36,Pune,Referral,Platinum,25,1,10,202,22,Hair_Color,7,0,4,2652.25,1633.35,130429.88,4,1298.82,1,Hygiene issues,2.466548958805996,0,1,Discount_20,3,4,5,6,2,0.33,1,Weekend,Medium,1
CUST03143,Geeta Sawant,Female,26,Amravati,AI_Calling,Silver,5,1,45,63,33,Massage,1,0,5,961.01,1520.83,38272.33,5,1174.93,1,Not bad not great,4.52075949920196,0,2,Discount_10,6,0,26,15,3,0.2,5,Evening,Medium,0
CUST03144,Leela Rane,Female,36,Pune,Online,Gold,12,1,10,53,25,Blowout,5,0,5,1088.19,1587.87,44793.78,0,0.0,1,Always a great experience,4.749723742502471,0,2,Discount_20,0,1,3,14,5,0.36,3,Evening,Low,0
CUST03145,Komal More,Female,38,Nashik,Walk_In,Bronze,7,1,7,143,46,Keratin,6,1,3,579.0,597.49,7153.59,4,1054.77,0,No Feedback,2.8992112804140864,0,4,Discount_10,7,1,10,11,3,0.27,4,Afternoon,Medium,1
CUST03146,Sneha More,Female,25,Nashik,Walk_In,Gold,30,1,11,33,33,Hair_Color,8,1,2,1692.87,2827.7,58587.12,5,1974.14,1,Wasted my money,3.8988624584088742,1,7,Discount_20,7,1,15,3,1,0.33,1,Afternoon,Medium,0
CUST03147,Manoj Rane,Male,37,Nagpur,AI_Calling,Silver,6,1,44,13,38,Facial,8,1,1,1109.21,1274.23,20645.53,0,0.0,1,Very professional,4.725773659315037,0,6,Discount_10,5,0,6,10,8,0.8,4,Morning,Low,0
CUST03148,Shruti Salvi,Female,44,Solapur,Online,Gold,28,1,29,61,30,Waxing,2,0,1,877.76,1369.75,28135.79,8,992.31,1,Fantastic ambiance,3.929039070829202,0,5,Loyalty_Points,2,1,12,6,4,0.67,1,Morning,Low,0
